"project","release","commit_index","commitHash","methodId","BOM","TACH","CHD","FCH","LCH","FRCH","WCH","WCD","CSB","CSBS","ACDF","LOC"
"CVS","JunoSR0","574","e08ba464add350629b7f2c4fa3a85a151364377e","bundles/org.eclipse.compare/plugins/org.eclipse.compare/compare/org/eclipse/compare/internal/EditionAction.java::doFromHistory(IFile)","86","4","0,0769","89","574","6","4,0000","0,0769","62","1,1481","0,2071","52"
"CVS","JunoSR0","574","e08ba464add350629b7f2c4fa3a85a151364377e","bundles/org.eclipse.compare/plugins/org.eclipse.compare/compare/org/eclipse/compare/internal/EditionAction.java::getType()","253","2","0,6667","574","574","1","2,0000","0,6667","2","0,6667","0,6667","3"
"CVS","JunoSR0","574","e08ba464add350629b7f2c4fa3a85a151364377e","bundles/org.eclipse.compare/plugins/org.eclipse.compare/compare/org/eclipse/compare/internal/EditionAction.java::getName()","253","2","0,6667","574","574","1","2,0000","0,6667","2","0,6667","0,6667","3"
"CVS","JunoSR0","574","e08ba464add350629b7f2c4fa3a85a151364377e","bundles/org.eclipse.compare/plugins/org.eclipse.compare/compare/org/eclipse/compare/structuremergeviewer/StructureDiffViewer.java::createToolItems(ToolBarManager)","1","6","0,8571","78","574","2","6,0000","0,8571","10","2,0000","0,8286","7"
"CVS","JunoSR0","574","e08ba464add350629b7f2c4fa3a85a151364377e","bundles/org.eclipse.compare/plugins/org.eclipse.compare/compare/org/eclipse/compare/structuremergeviewer/StructureDiffViewer.java::setStructureCreator(IStructureCreator)","1","7","0,5385","78","574","2","7,0000","0,5385","10","1,1111","0,3942","13"
"CVS","JunoSR0","574","e08ba464add350629b7f2c4fa3a85a151364377e","bundles/org.eclipse.compare/plugins/org.eclipse.compare/compare/org/eclipse/compare/structuremergeviewer/StructureDiffViewer.java::compareInputChanged(ICompareInput)","1","3","0,0600","426","574","2","3,0000","0,0600","23","0,5349","0,2341","50"
"CVS","JunoSR0","579","db0577c09b7f656b30f2702dfff8cbf021bec972","bundles/org.eclipse.compare/compare/org/eclipse/compare/contentmergeviewer/TextMergeViewer.java::updateControls()","1","10","0,2500","93","579","9","10,0000","0,2500","73","4,8667","0,2861","40"
"CVS","JunoSR0","579","db0577c09b7f656b30f2702dfff8cbf021bec972","bundles/org.eclipse.compare/compare/org/eclipse/compare/structuremergeviewer/StructureDiffViewer.java::setSmartButtonVisible(boolean)","579","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","15"
"CVS","JunoSR0","579","db0577c09b7f656b30f2702dfff8cbf021bec972","bundles/org.eclipse.compare/compare/org/eclipse/compare/structuremergeviewer/StructureDiffViewer.java::compareInputChanged(ICompareInput)","1","2","0,0400","426","579","3","2,0938","0,0419","25","0,5814","0,1694","50"
"CVS","JunoSR0","579","db0577c09b7f656b30f2702dfff8cbf021bec972","bundles/org.eclipse.compare/compare/org/eclipse/compare/structuremergeviewer/StructureDiffViewer.java::setStructureCreator(IStructureCreator)","1","0","0,0000","78","579","3","0,2188","0,0168","10","1,1111","0,2628","13"
"CVS","JunoSR0","579","db0577c09b7f656b30f2702dfff8cbf021bec972","bundles/org.eclipse.compare/plugins/org.eclipse.compare/compare/org/eclipse/compare/contentmergeviewer/TextMergeViewer.java::updateControls()","1","10","0,2500","93","579","9","10,0000","0,2500","73","4,8667","0,2861","40"
"CVS","JunoSR0","579","db0577c09b7f656b30f2702dfff8cbf021bec972","bundles/org.eclipse.compare/plugins/org.eclipse.compare/compare/org/eclipse/compare/structuremergeviewer/StructureDiffViewer.java::setSmartButtonVisible(boolean)","579","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","15"
"CVS","JunoSR0","579","db0577c09b7f656b30f2702dfff8cbf021bec972","bundles/org.eclipse.compare/plugins/org.eclipse.compare/compare/org/eclipse/compare/structuremergeviewer/StructureDiffViewer.java::setStructureCreator(IStructureCreator)","1","0","0,0000","78","579","3","0,2188","0,0168","10","1,1111","0,2628","13"
"CVS","JunoSR0","579","db0577c09b7f656b30f2702dfff8cbf021bec972","bundles/org.eclipse.compare/plugins/org.eclipse.compare/compare/org/eclipse/compare/structuremergeviewer/StructureDiffViewer.java::compareInputChanged(ICompareInput)","1","2","0,0400","426","579","3","2,0938","0,0419","25","0,5814","0,1694","50"
"CVS","JunoSR0","580","ae0d94e1c2031114fcc3b27cf7876ca9755287f5","bundles/org.eclipse.team.cvs.ui/src/org/eclipse/team/internal/ccvs/ui/wizards/SharingWizard.java::performFinish()","505","16","0,1720","506","580","5","16,0000","0,1720","61","0,8472","0,1405","93"
"CVS","JunoSR0","580","ae0d94e1c2031114fcc3b27cf7876ca9755287f5","bundles/org.eclipse.team.cvs.ui/src/org/eclipse/team/internal/ccvs/ui/wizards/SharingWizard.java::run(IProgressMonitor)","580","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","58"
"CVS","JunoSR0","581","399203b7cf63434f805a6654dc5054154e24a1b5","bundles/org.eclipse.compare/compare/org/eclipse/compare/EditionSelectionDialog.java::createDialogArea(Composite)","1","7","0,0886","2","581","10","7,1563","0,0908","82","1,3898","0,1303","79"
"CVS","JunoSR0","581","399203b7cf63434f805a6654dc5054154e24a1b5","bundles/org.eclipse.compare/compare/org/eclipse/compare/EditionSelectionDialog.java::feedInput2(ISelection)","581","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","7"
"CVS","JunoSR0","581","399203b7cf63434f805a6654dc5054154e24a1b5","bundles/org.eclipse.compare/compare/org/eclipse/compare/EditionSelectionDialog.java::selectionChanged(SelectionChangedEvent)","581","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","3"
"CVS","JunoSR0","581","399203b7cf63434f805a6654dc5054154e24a1b5","bundles/org.eclipse.compare/plugins/org.eclipse.compare/compare/org/eclipse/compare/EditionSelectionDialog.java::selectionChanged(SelectionChangedEvent)","581","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","3"
"CVS","JunoSR0","581","399203b7cf63434f805a6654dc5054154e24a1b5","bundles/org.eclipse.compare/plugins/org.eclipse.compare/compare/org/eclipse/compare/EditionSelectionDialog.java::createDialogArea(Composite)","1","7","0,0886","2","581","10","7,1563","0,0908","82","1,3898","0,1303","79"
"CVS","JunoSR0","581","399203b7cf63434f805a6654dc5054154e24a1b5","bundles/org.eclipse.compare/plugins/org.eclipse.compare/compare/org/eclipse/compare/EditionSelectionDialog.java::feedInput2(ISelection)","581","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","7"
"CVS","JunoSR0","582","c73fdca44c9cd8c3a3de7db899efb538096fcd3e","bundles/org.eclipse.team.cvs.ui/src/org/eclipse/team/internal/ccvs/ui/Console.java::run()","131","13","1,0833","582","582","1","13,0000","1,0833","13","2,6000","1,0833","12"
"CVS","JunoSR0","582","c73fdca44c9cd8c3a3de7db899efb538096fcd3e","bundles/org.eclipse.team.cvs.ui/src/org/eclipse/team/internal/ccvs/ui/Console.java::append(String)","131","13","0,8125","582","582","1","13,0000","0,8125","13","1,4444","0,8125","16"
"CVS","JunoSR0","583","1ada964186df89042d6ff68911eaff53791914e7","bundles/org.eclipse.team.cvs.core/src/org/eclipse/team/internal/ccvs/core/CVSProvider.java::createModule(IProject, Properties, IProgressMonitor)","554","9","0,1698","583","583","1","9,0000","0,1698","9","0,1607","0,1698","53"
"CVS","JunoSR0","583","1ada964186df89042d6ff68911eaff53791914e7","bundles/org.eclipse.team.cvs.core/src/org/eclipse/team/internal/ccvs/core/CVSProvider.java::setSharing(IProject, ICVSRepositoryLocation, String, CVSTag, IProgressMonitor)","424","3","0,1500","438","583","3","3,0000","0,1500","9","0,6000","0,1553","20"
"CVS","JunoSR0","583","1ada964186df89042d6ff68911eaff53791914e7","bundles/org.eclipse.team.cvs.core/src/org/eclipse/team/internal/ccvs/core/CVSProviderPlugin.java::getSynchronizer()","583","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","3"
"CVS","JunoSR0","583","1ada964186df89042d6ff68911eaff53791914e7","bundles/org.eclipse.team.cvs.core/src/org/eclipse/team/internal/ccvs/core/CVSProviderPlugin.java::startup()","131","2","0,2857","182","583","11","2,0000","0,2857","27","6,7500","0,3648","7"
"CVS","JunoSR0","583","1ada964186df89042d6ff68911eaff53791914e7","bundles/org.eclipse.team.cvs.core/src/org/eclipse/team/internal/ccvs/core/CVSTeamProvider.java::get(IResource[], int, IProgressMonitor)","131","5","0,1724","239","583","7","5,0000","0,1724","71","3,2273","1,1176","29"
"CVS","JunoSR0","583","1ada964186df89042d6ff68911eaff53791914e7","bundles/org.eclipse.team.cvs.core/src/org/eclipse/team/internal/ccvs/core/CVSTeamProvider.java::setRemoteRoot(ICVSRepositoryLocation, IProgressMonitor)","499","2","0,1176","528","583","2","2,0000","0,1176","8","0,5333","0,2353","17"
"CVS","JunoSR0","583","1ada964186df89042d6ff68911eaff53791914e7","bundles/org.eclipse.team.cvs.core/src/org/eclipse/team/internal/ccvs/core/CVSTeamProvider.java::deconfigure()","131","6","3,0000","239","583","4","6,0000","3,0000","6","0,7500","0,7500","2"
"CVS","JunoSR0","583","1ada964186df89042d6ff68911eaff53791914e7","bundles/org.eclipse.team.cvs.core/src/org/eclipse/team/internal/ccvs/core/client/Command.java::reloadSyncInfo(ICVSResource[], IProgressMonitor)","528","4","0,3077","583","583","1","4,0000","0,3077","4","0,3636","0,3077","13"
"CVS","JunoSR0","583","1ada964186df89042d6ff68911eaff53791914e7","bundles/org.eclipse.team.cvs.core/src/org/eclipse/team/internal/ccvs/core/client/Command.java::execute(Session, GlobalOption[], LocalOption[], String[], ICommandOutputListener, IProgressMonitor)","528","11","0,2895","583","583","1","11,0000","0,2895","11","0,3143","0,2895","38"
"CVS","JunoSR0","583","1ada964186df89042d6ff68911eaff53791914e7","bundles/org.eclipse.team.cvs.core/src/org/eclipse/team/internal/ccvs/core/client/Command.java::saveSyncInfo(ICVSResource[], IProgressMonitor)","583","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","13"
"CVS","JunoSR0","583","1ada964186df89042d6ff68911eaff53791914e7","bundles/org.eclipse.team.cvs.core/src/org/eclipse/team/internal/ccvs/core/resources/CVSRemoteSyncElement.java::makeIncoming(IProgressMonitor)","364","2","0,1667","528","583","2","2,0000","0,1667","6","0,4286","0,2262","12"
"CVS","JunoSR0","583","1ada964186df89042d6ff68911eaff53791914e7","bundles/org.eclipse.team.cvs.core/src/org/eclipse/team/internal/ccvs/core/resources/CVSRemoteSyncElement.java::makeInSync(IProgressMonitor)","454","2","0,0833","570","583","2","2,0016","0,0834","15","0,8824","0,3125","24"
"CVS","JunoSR0","583","1ada964186df89042d6ff68911eaff53791914e7","bundles/org.eclipse.team.cvs.core/src/org/eclipse/team/internal/ccvs/core/resources/CVSRemoteSyncElement.java::makeOutgoing(IProgressMonitor)","364","4","0,0606","569","583","2","4,0005","0,0606","13","0,2000","0,0985","66"
"CVS","JunoSR0","583","1ada964186df89042d6ff68911eaff53791914e7","bundles/org.eclipse.team.cvs.core/src/org/eclipse/team/internal/ccvs/core/resources/ICVSSynchronizer.java::deleteResourceSync(File)","583","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","1"
"CVS","JunoSR0","583","1ada964186df89042d6ff68911eaff53791914e7","bundles/org.eclipse.team.cvs.core/src/org/eclipse/team/internal/ccvs/core/resources/ICVSSynchronizer.java::setResourceSync(File, ResourceSyncInfo)","583","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","1"
"CVS","JunoSR0","583","1ada964186df89042d6ff68911eaff53791914e7","bundles/org.eclipse.team.cvs.core/src/org/eclipse/team/internal/ccvs/core/resources/ICVSSynchronizer.java::getResourceSync(File)","583","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","1"
"CVS","JunoSR0","583","1ada964186df89042d6ff68911eaff53791914e7","bundles/org.eclipse.team.cvs.core/src/org/eclipse/team/internal/ccvs/core/resources/ICVSSynchronizer.java::members(File)","583","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","1"
"CVS","JunoSR0","583","1ada964186df89042d6ff68911eaff53791914e7","bundles/org.eclipse.team.cvs.core/src/org/eclipse/team/internal/ccvs/core/resources/ICVSSynchronizer.java::save(File, IProgressMonitor)","583","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","1"
"CVS","JunoSR0","583","1ada964186df89042d6ff68911eaff53791914e7","bundles/org.eclipse.team.cvs.core/src/org/eclipse/team/internal/ccvs/core/resources/ICVSSynchronizer.java::deleteFolderSync(File, IProgressMonitor)","583","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","1"
"CVS","JunoSR0","583","1ada964186df89042d6ff68911eaff53791914e7","bundles/org.eclipse.team.cvs.core/src/org/eclipse/team/internal/ccvs/core/resources/ICVSSynchronizer.java::getFolderSync(File)","583","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","1"
"CVS","JunoSR0","583","1ada964186df89042d6ff68911eaff53791914e7","bundles/org.eclipse.team.cvs.core/src/org/eclipse/team/internal/ccvs/core/resources/ICVSSynchronizer.java::isEmpty()","583","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","1"
"CVS","JunoSR0","583","1ada964186df89042d6ff68911eaff53791914e7","bundles/org.eclipse.team.cvs.core/src/org/eclipse/team/internal/ccvs/core/resources/ICVSSynchronizer.java::setFolderSync(File, FolderSyncInfo)","583","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","1"
"CVS","JunoSR0","583","1ada964186df89042d6ff68911eaff53791914e7","bundles/org.eclipse.team.cvs.core/src/org/eclipse/team/internal/ccvs/core/resources/ICVSSynchronizer.java::reload(File, IProgressMonitor)","583","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","1"
"CVS","JunoSR0","583","1ada964186df89042d6ff68911eaff53791914e7","bundles/org.eclipse.team.cvs.core/src/org/eclipse/team/internal/ccvs/core/resources/LocalFile.java::unmanage()","258","2","0,6667","583","583","1","2,0000","0,6667","2","0,6667","0,6667","3"
"CVS","JunoSR0","583","1ada964186df89042d6ff68911eaff53791914e7","bundles/org.eclipse.team.cvs.core/src/org/eclipse/team/internal/ccvs/core/resources/LocalFolder.java::unmanage()","258","2","0,6667","298","583","2","2,0000","0,6667","4","1,3333","0,6667","3"
"CVS","JunoSR0","583","1ada964186df89042d6ff68911eaff53791914e7","bundles/org.eclipse.team.cvs.core/src/org/eclipse/team/internal/ccvs/core/resources/LocalFolder.java::getFolderSyncInfo()","239","2","0,6667","258","583","2","2,0000","0,6667","4","1,3333","0,6667","3"
"CVS","JunoSR0","583","1ada964186df89042d6ff68911eaff53791914e7","bundles/org.eclipse.team.cvs.core/src/org/eclipse/team/internal/ccvs/core/resources/LocalFolder.java::getFolders()","239","5","0,2273","583","583","1","5,0000","0,2273","5","0,2632","0,2273","22"
"CVS","JunoSR0","583","1ada964186df89042d6ff68911eaff53791914e7","bundles/org.eclipse.team.cvs.core/src/org/eclipse/team/internal/ccvs/core/resources/LocalFolder.java::setFolderSyncInfo(FolderSyncInfo)","239","2","0,6667","258","583","2","2,0000","0,6667","4","1,3333","0,6667","3"
"CVS","JunoSR0","583","1ada964186df89042d6ff68911eaff53791914e7","bundles/org.eclipse.team.cvs.core/src/org/eclipse/team/internal/ccvs/core/resources/LocalFolder.java::isCVSFolder()","239","3","0,4286","283","583","3","3,0000","0,4286","10","3,3333","0,4702","7"
"CVS","JunoSR0","583","1ada964186df89042d6ff68911eaff53791914e7","bundles/org.eclipse.team.cvs.core/src/org/eclipse/team/internal/ccvs/core/resources/LocalFolder.java::getFiles()","239","5","0,2273","583","583","1","5,0000","0,2273","5","0,2632","0,2273","22"
"CVS","JunoSR0","583","1ada964186df89042d6ff68911eaff53791914e7","bundles/org.eclipse.team.cvs.core/src/org/eclipse/team/internal/ccvs/core/resources/LocalResource.java::getSyncInfo()","239","2","0,6667","258","583","2","2,0000","0,6667","4","1,3333","0,6667","3"
"CVS","JunoSR0","583","1ada964186df89042d6ff68911eaff53791914e7","bundles/org.eclipse.team.cvs.core/src/org/eclipse/team/internal/ccvs/core/resources/LocalResource.java::setSyncInfo(ResourceSyncInfo)","239","2","0,6667","258","583","2","2,0000","0,6667","4","1,3333","0,6667","3"
"CVS","JunoSR0","583","1ada964186df89042d6ff68911eaff53791914e7","bundles/org.eclipse.team.cvs.core/src/org/eclipse/team/internal/ccvs/core/syncinfo/CacheData.java::getData()","583","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","3"
"CVS","JunoSR0","583","1ada964186df89042d6ff68911eaff53791914e7","bundles/org.eclipse.team.cvs.core/src/org/eclipse/team/internal/ccvs/core/syncinfo/CacheData.java::getId()","583","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","3"
"CVS","JunoSR0","583","1ada964186df89042d6ff68911eaff53791914e7","bundles/org.eclipse.team.cvs.core/src/org/eclipse/team/internal/ccvs/core/syncinfo/CacheData.java::isExpired()","583","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","7"
"CVS","JunoSR0","583","1ada964186df89042d6ff68911eaff53791914e7","bundles/org.eclipse.team.cvs.core/src/org/eclipse/team/internal/ccvs/core/syncinfo/FileSystemSynchronizer.java::reload(File, IProgressMonitor)","583","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","25"
"CVS","JunoSR0","583","1ada964186df89042d6ff68911eaff53791914e7","bundles/org.eclipse.team.cvs.core/src/org/eclipse/team/internal/ccvs/core/syncinfo/FileSystemSynchronizer.java::clearCache(File, int)","583","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","19"
"CVS","JunoSR0","583","1ada964186df89042d6ff68911eaff53791914e7","bundles/org.eclipse.team.cvs.core/src/org/eclipse/team/internal/ccvs/core/syncinfo/FileSystemSynchronizer.java::handleDefault(IResource[])","583","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","12"
"CVS","JunoSR0","583","1ada964186df89042d6ff68911eaff53791914e7","bundles/org.eclipse.team.cvs.core/src/org/eclipse/team/internal/ccvs/core/syncinfo/FileSystemSynchronizer.java::getFolderSync(File)","583","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","12"
"CVS","JunoSR0","583","1ada964186df89042d6ff68911eaff53791914e7","bundles/org.eclipse.team.cvs.core/src/org/eclipse/team/internal/ccvs/core/syncinfo/FileSystemSynchronizer.java::deleteResourceSync(File)","583","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","7"
"CVS","JunoSR0","583","1ada964186df89042d6ff68911eaff53791914e7","bundles/org.eclipse.team.cvs.core/src/org/eclipse/team/internal/ccvs/core/syncinfo/FileSystemSynchronizer.java::load(Object, ICache)","583","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","15"
"CVS","JunoSR0","583","1ada964186df89042d6ff68911eaff53791914e7","bundles/org.eclipse.team.cvs.core/src/org/eclipse/team/internal/ccvs/core/syncinfo/FileSystemSynchronizer.java::handleChanged(IResource[])","583","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","3"
"CVS","JunoSR0","583","1ada964186df89042d6ff68911eaff53791914e7","bundles/org.eclipse.team.cvs.core/src/org/eclipse/team/internal/ccvs/core/syncinfo/FileSystemSynchronizer.java::handleRemoved(IResource[])","583","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","13"
"CVS","JunoSR0","583","1ada964186df89042d6ff68911eaff53791914e7","bundles/org.eclipse.team.cvs.core/src/org/eclipse/team/internal/ccvs/core/syncinfo/FileSystemSynchronizer.java::clearCacheForChildren(File)","583","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","4"
"CVS","JunoSR0","583","1ada964186df89042d6ff68911eaff53791914e7","bundles/org.eclipse.team.cvs.core/src/org/eclipse/team/internal/ccvs/core/syncinfo/FileSystemSynchronizer.java::members(File)","583","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","9"
"CVS","JunoSR0","583","1ada964186df89042d6ff68911eaff53791914e7","bundles/org.eclipse.team.cvs.core/src/org/eclipse/team/internal/ccvs/core/syncinfo/FileSystemSynchronizer.java::handleMetaChange(File, IResource)","583","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","15"
"CVS","JunoSR0","583","1ada964186df89042d6ff68911eaff53791914e7","bundles/org.eclipse.team.cvs.core/src/org/eclipse/team/internal/ccvs/core/syncinfo/FileSystemSynchronizer.java::setResourceSync(File, ResourceSyncInfo)","583","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","13"
"CVS","JunoSR0","583","1ada964186df89042d6ff68911eaff53791914e7","bundles/org.eclipse.team.cvs.core/src/org/eclipse/team/internal/ccvs/core/syncinfo/FileSystemSynchronizer.java::isEmpty()","583","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","3"
"CVS","JunoSR0","583","1ada964186df89042d6ff68911eaff53791914e7","bundles/org.eclipse.team.cvs.core/src/org/eclipse/team/internal/ccvs/core/syncinfo/FileSystemSynchronizer.java::setFolderSync(File, FolderSyncInfo)","583","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","7"
"CVS","JunoSR0","583","1ada964186df89042d6ff68911eaff53791914e7","bundles/org.eclipse.team.cvs.core/src/org/eclipse/team/internal/ccvs/core/syncinfo/FileSystemSynchronizer.java::save(File, IProgressMonitor)","583","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","3"
"CVS","JunoSR0","583","1ada964186df89042d6ff68911eaff53791914e7","bundles/org.eclipse.team.cvs.core/src/org/eclipse/team/internal/ccvs/core/syncinfo/FileSystemSynchronizer.java::destroySyncDeep(File, IProgressMonitor)","583","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","14"
"CVS","JunoSR0","583","1ada964186df89042d6ff68911eaff53791914e7","bundles/org.eclipse.team.cvs.core/src/org/eclipse/team/internal/ccvs/core/syncinfo/FileSystemSynchronizer.java::deleteFolderSync(File, IProgressMonitor)","583","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","3"
"CVS","JunoSR0","583","1ada964186df89042d6ff68911eaff53791914e7","bundles/org.eclipse.team.cvs.core/src/org/eclipse/team/internal/ccvs/core/syncinfo/FileSystemSynchronizer.java::getResourceSync(File)","583","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","10"
"CVS","JunoSR0","583","1ada964186df89042d6ff68911eaff53791914e7","bundles/org.eclipse.team.cvs.core/src/org/eclipse/team/internal/ccvs/core/syncinfo/FileSystemSynchronizer.java::handleAdded(IResource[])","583","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","3"
"CVS","JunoSR0","583","1ada964186df89042d6ff68911eaff53791914e7","bundles/org.eclipse.team.cvs.core/src/org/eclipse/team/internal/ccvs/core/syncinfo/FileSystemSynchronizer.java::finished()","583","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","4"
"CVS","JunoSR0","583","1ada964186df89042d6ff68911eaff53791914e7","bundles/org.eclipse.team.cvs.core/src/org/eclipse/team/internal/ccvs/core/syncinfo/FolderSyncInfo.java::equals(Object)","583","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","18"
"CVS","JunoSR0","583","1ada964186df89042d6ff68911eaff53791914e7","bundles/org.eclipse.team.cvs.core/src/org/eclipse/team/internal/ccvs/core/syncinfo/FolderSyncInfo.java::getRoot()","583","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","3"
"CVS","JunoSR0","583","1ada964186df89042d6ff68911eaff53791914e7","bundles/org.eclipse.team.cvs.core/src/org/eclipse/team/internal/ccvs/core/syncinfo/FolderSyncInfo.java::getRepository()","583","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","3"
"CVS","JunoSR0","583","1ada964186df89042d6ff68911eaff53791914e7","bundles/org.eclipse.team.cvs.core/src/org/eclipse/team/internal/ccvs/core/syncinfo/FolderSyncInfo.java::getRemoteLocation()","583","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","11"
"CVS","JunoSR0","583","1ada964186df89042d6ff68911eaff53791914e7","bundles/org.eclipse.team.cvs.core/src/org/eclipse/team/internal/ccvs/core/syncinfo/FolderSyncInfo.java::getIsStatic()","583","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","3"
"CVS","JunoSR0","583","1ada964186df89042d6ff68911eaff53791914e7","bundles/org.eclipse.team.cvs.core/src/org/eclipse/team/internal/ccvs/core/syncinfo/FolderSyncInfo.java::getTag()","583","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","3"
"CVS","JunoSR0","583","1ada964186df89042d6ff68911eaff53791914e7","bundles/org.eclipse.team.cvs.core/src/org/eclipse/team/internal/ccvs/core/syncinfo/FolderSyncInfo.java::hashCode()","583","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","3"
"CVS","JunoSR0","583","1ada964186df89042d6ff68911eaff53791914e7","bundles/org.eclipse.team.cvs.core/src/org/eclipse/team/internal/ccvs/core/syncinfo/FolderSyncInfo.java::setTag(CVSTag)","583","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","7"
"CVS","JunoSR0","583","1ada964186df89042d6ff68911eaff53791914e7","bundles/org.eclipse.team.cvs.core/src/org/eclipse/team/internal/ccvs/core/syncinfo/ICache.java::isEmpty()","583","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","1"
"CVS","JunoSR0","583","1ada964186df89042d6ff68911eaff53791914e7","bundles/org.eclipse.team.cvs.core/src/org/eclipse/team/internal/ccvs/core/syncinfo/ICache.java::put(CacheData)","583","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","1"
"CVS","JunoSR0","583","1ada964186df89042d6ff68911eaff53791914e7","bundles/org.eclipse.team.cvs.core/src/org/eclipse/team/internal/ccvs/core/syncinfo/ICache.java::get(Object, Object)","583","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","1"
"CVS","JunoSR0","583","1ada964186df89042d6ff68911eaff53791914e7","bundles/org.eclipse.team.cvs.core/src/org/eclipse/team/internal/ccvs/core/syncinfo/ICache.java::clear()","583","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","1"
"CVS","JunoSR0","583","1ada964186df89042d6ff68911eaff53791914e7","bundles/org.eclipse.team.cvs.core/src/org/eclipse/team/internal/ccvs/core/syncinfo/ICache.java::remove(Object)","583","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","1"
"CVS","JunoSR0","583","1ada964186df89042d6ff68911eaff53791914e7","bundles/org.eclipse.team.cvs.core/src/org/eclipse/team/internal/ccvs/core/syncinfo/ICache.java::registerLoader(ICacheLoader)","583","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","1"
"CVS","JunoSR0","583","1ada964186df89042d6ff68911eaff53791914e7","bundles/org.eclipse.team.cvs.core/src/org/eclipse/team/internal/ccvs/core/syncinfo/ICacheLoader.java::load(Object, ICache)","583","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","1"
"CVS","JunoSR0","583","1ada964186df89042d6ff68911eaff53791914e7","bundles/org.eclipse.team.cvs.core/src/org/eclipse/team/internal/ccvs/core/syncinfo/ResourceSyncInfo.java::isDirectory()","583","0","0,0000","0","0","0","0,0000","0,0000","0","0,0000","0,0000","3"
