release,feature,Mean LOC,Normalized Mean LOC
2024-06,BIRT,10.452402636828866,16.90322983377353
2024-06,CDT,10.040348801262166,73.86710098170578
2024-06,CVS,10.327286585365854,100.0
2024-06,DataTools,9.932440302853815,63.60676056014758
2024-06,EclipseLink,8.990444253305316,74.45830480702699
2024-06,EGit,12.580722891566266,79.90357079784374
2024-06,EMF,12.705204228205222,99.7415896655757
2024-06,GEF,8.032226990104212,28.959863323753122
2024-06,GMF Runtime,9.114237478897017,95.65836283139052
2024-06,JDT,19.62536685766558,65.79635286192472
2024-06,m2e,8.83926064576509,90.49303298874598
2024-06,Mylyn,8.98430826369545,58.11623856474451
2024-06,PDE,10.062037037037037,98.47572560264145
2024-06,PTP,8.369560844787127,0.0
2024-06,RAP,8.782484282640935,72.6254737463988
2024-06,Scout,7.200982603900336,3.2847621991323344
2024-06,Subversive,12.472635983263599,99.53003585001271
2024-06,WebTools,7.961485864889728,16.697672329340698
2024-06,Window Builder,13.655403230996974,93.20903276258488
2024-09,BIRT,10.43831242873432,16.47427016106915
2024-09,CDT,10.041635132974472,74.35346101713193
2024-09,CVS,10.327286585365854,100.0
2024-09,DataTools,9.932440302853815,63.60676056014758
2024-09,EclipseLink,8.99011477741018,74.40161538191073
2024-09,EGit,12.594693680656054,82.67110975906593
2024-09,EMF,12.704891164229679,99.65299975494354
2024-09,GEF,8.042877143857194,29.510979167893225
2024-09,GMF Runtime,9.114237478897017,95.65836283139052
2024-09,JDT,19.574291134310734,58.06489305789929
2024-09,m2e,8.854008635780138,91.29608288116853
2024-09,Mylyn,8.983325083529266,58.06713965600105
2024-09,PDE,10.043781311261164,98.29705941054091
2024-09,PTP,8.369560844787127,0.0
2024-09,RAP,8.853911310413553,99.32071957708398
2024-09,Scout,7.204819579227162,3.6324992625368395
2024-09,Subversive,12.472635983263599,99.53003585001271
2024-09,WebTools,7.9624058280912005,16.772783822798548
2024-09,Window Builder,13.67541292755885,96.04505767024425
2024-12,BIRT,10.440732220751318,16.54793785885324
2024-12,CDT,10.041818976266345,74.4229718820924
2024-12,CVS,10.327286585365854,100.0
2024-12,DataTools,9.93170869434788,63.602075382523374
2024-12,EclipseLink,8.990122892545196,74.40301166717943
2024-12,EGit,12.602509652509653,84.21941218390631
2024-12,EMF,12.70597009428403,99.95831216569752
2024-12,GEF,8.120084033613445,33.50622104029668
2024-12,GMF Runtime,9.114237478897017,95.65836283139052
2024-12,JDT,19.626851619382375,66.0211049511357
2024-12,m2e,8.868056364271574,92.06100249681232
2024-12,Mylyn,8.983325083529266,58.06713965600105
2024-12,PDE,10.034342005007074,98.20467826255512
2024-12,PTP,8.369560844787127,0.0
2024-12,RAP,8.855728824361195,100.0
2024-12,Scout,7.20104561559999,3.2904728179222937
2024-12,Subversive,12.4729797557303,99.5501467956843
2024-12,WebTools,7.9624058280912005,16.772783822798548
2024-12,Window Builder,13.663437784423351,94.34779034287416
2025-03,BIRT,10.443579260158987,16.634612596677943
2025-03,CDT,10.040761766804776,74.02324261610084
2025-03,CVS,10.327286585365854,100.0
2025-03,DataTools,9.93170869434788,63.602075382523374
2025-03,EclipseLink,8.989786827180078,74.34518846180586
2025-03,EGit,12.6,83.7222633789994
2025-03,EMF,12.706117413081909,100.0
2025-03,GEF,8.14425735109324,34.757123006365816
2025-03,GMF Runtime,9.11501125492403,100.0
2025-03,JDT,19.341132047068267,22.771019715479447
2025-03,m2e,8.891183294663573,93.32029809874922
2025-03,Mylyn,8.984903792612757,58.14597860728262
2025-03,PDE,10.03189350719913,98.18071516269909
2025-03,PTP,8.369560844787127,0.0
2025-03,RAP,8.855552900887986,99.93425009396071
2025-03,Scout,7.197406767102988,2.960691575474727
2025-03,Subversive,12.4729797557303,99.5501467956843
2025-03,WebTools,7.962505283572441,16.780903984253502
2025-03,Window Builder,13.703317194451714,100.0
2025-06,BIRT,10.44514038642841,16.682139234261157
2025-06,CDT,10.085024779142426,90.75901927670708
2025-06,CVS,10.327286585365854,100.0
2025-06,DataTools,9.93170869434788,63.602075382523374
2025-06,EclipseLink,8.989939739838341,74.37149852217127
2025-06,EGit,12.603415010611615,84.39875880526996
2025-06,EMF,12.704125020707936,99.43619874484715
2025-06,GEF,8.122447278486288,33.62851239150294
2025-06,GMF Runtime,9.115003165224731,99.95460890757926
2025-06,JDT,19.19070168424209,0.0
2025-06,m2e,8.898574243653645,93.72274621441254
2025-06,Mylyn,8.985553424488028,58.17842049052828
2025-06,PDE,10.204432432432432,99.86932908794185
2025-06,PTP,8.369560844787127,0.0
2025-06,RAP,8.845700099304866,96.25184906756392
2025-06,Scout,7.179269803483373,1.3169764272263507
2025-06,Subversive,12.472645139702191,99.53057150849881
2025-06,WebTools,7.962853377756781,16.809324549345607
2025-06,Window Builder,13.680687087714714,96.7925777299693
2025-09,BIRT,10.446250541829215,16.715936598656718
2025-09,CDT,10.084488926838231,90.5564143473891
2025-09,CVS,10.327286585365854,100.0
2025-09,DataTools,9.93170869434788,63.602075382523374
2025-09,EclipseLink,8.989932108684009,74.37018551032892
2025-09,EGit,12.602561633281972,84.2297092982428
2025-09,EMF,12.70176245492678,98.7676469223257
2025-09,GEF,8.12877464437235,33.95593598297022
2025-09,GMF Runtime,9.114862488570022,99.16527585574066
2025-09,JDT,19.196914180313566,0.9404010458274387
2025-09,m2e,8.904646043332175,94.05336469690947
2025-09,Mylyn,8.964560862865948,57.13007563693508
2025-09,PDE,10.20897010862241,99.91373867952983
2025-09,PTP,8.369560844787127,0.0
2025-09,RAP,8.842933697178225,95.2179297356228
2025-09,Scout,7.164738116789392,0.0
2025-09,Subversive,12.472645139702191,99.53057150849881
2025-09,WebTools,7.962853377756781,16.809324549345607
2025-09,Window Builder,13.683597710547833,97.20510766644284
2025-12,BIRT,10.446106843764557,16.711561881521924
2025-12,CDT,10.109443607051576,99.99174042735729
2025-12,CVS,10.327286585365854,100.0
2025-12,DataTools,9.93170869434788,63.602075382523374
2025-12,EclipseLink,8.990784360549682,74.51682345572223
2025-12,EGit,12.605009633911369,84.71464519380383
2025-12,EMF,12.70194642725734,98.8197068640513
2025-12,GEF,8.118790849673202,33.43930236706571
2025-12,GMF Runtime,9.114713743142495,98.33066912941707
2025-12,JDT,19.206295748567737,2.360512462594234
2025-12,m2e,8.913440425286028,94.53223181539538
2025-12,Mylyn,8.969474279253816,57.375446110368145
2025-12,PDE,10.210748808530116,99.93114656258531
2025-12,PTP,8.369560844787127,0.0
2025-12,RAP,8.842333168561542,94.9934872584452
2025-12,Scout,7.168110159595173,0.3056011996632922
2025-12,Subversive,12.472645139702191,99.53057150849881
2025-12,WebTools,7.962853377756781,16.809324549345607
2025-12,Window Builder,13.672790872535879,95.67342717942667
2026-03,BIRT,10.45282834214132,16.916189927071894
2026-03,CDT,10.109465452082924,100.0
2026-03,CVS,10.327286585365854,100.0
2026-03,DataTools,9.93170869434788,63.602075382523374
2026-03,EclipseLink,8.992732668608964,74.85204817310151
2026-03,EGit,12.605182045848585,84.74879908092922
2026-03,EMF,12.70523953197439,99.75157982094312
2026-03,GEF,8.144265232974911,34.757530871826894
2026-03,GMF Runtime,9.114713743142495,98.33066912941707
2026-03,JDT,19.219533961328708,4.364413790187936
2026-03,m2e,8.922961422961423,95.05066423575774
2026-03,Mylyn,8.98482992556299,58.14228977011887
2026-03,PDE,10.214460685348193,99.96747417315386
2026-03,PTP,8.369560844787127,0.0
2026-03,RAP,8.843570778784164,95.45603358251525
2026-03,Scout,7.173719914057408,0.8140015350731609
2026-03,Subversive,12.472645139702191,99.53057150849881
2026-03,WebTools,7.962853377756781,16.809324549345607
2026-03,Window Builder,13.66054895802663,93.93834967046476
