release,feature,Mean CSB,Normalized Mean CSB
Neon.3,EMF,14.376915081992456,82.50824277602199
Neon.3,GEF,12.06846716647096,69.1542442231226
Neon.3,GMF Runtime,3.976948485487385,97.90512332507042
Neon.3,JDT,19.89605783045977,48.42643820263666
Neon.3,m2e,7.609168417150624,86.53692541732603
Neon.3,Mylyn,4.006218202374223,61.75703210824079
Neon.3,PDE,9.976795580110497,83.85169160960959
Neon.3,PTP,4.874489392541837,38.46429381440502
Neon.3,RAP,3.0833870860116996,99.0335952534161
Neon.3,Scout,2.7456915598762706,69.90027085492217
Neon.3,Subversive,0.02091350175673415,0.051503869910413884
Neon.3,WebTools,1.487843209762411,63.92355596678151
Neon.3,Window Builder,0.33647227270224134,0.17935039463173988
Neon.3_respin,BIRT,10.306343515360222,2.451976519087346
Neon.3_respin,CDT,7.273003077954263,7.550979710244429
Neon.3_respin,CVS,5.8589653558052435,11.358592533882957
Neon.3_respin,DataTools,7.279944289693593,98.58257892293408
Neon.3_respin,EclipseLink,7.557152738891268,94.38898844430213
Neon.3_respin,EGit,10.48951048951049,82.35830635346068
Neon.3_respin,EMF,14.377530987758872,82.52263908572863
Neon.3_respin,GEF,12.06846716647096,69.1542442231226
Neon.3_respin,GMF Runtime,3.976948485487385,97.90512332507042
Neon.3_respin,JDT,19.874565907809206,48.12201462279008
Neon.3_respin,m2e,7.609168417150624,86.53692541732603
Neon.3_respin,Mylyn,4.006776895805227,61.766452294572346
Neon.3_respin,PDE,10.451594016218273,87.84221659546813
Neon.3_respin,PTP,4.874489392541837,38.46429381440502
Neon.3_respin,RAP,3.0833870860116996,99.0335952534161
Neon.3_respin,Scout,2.7568282909973165,70.21760531095461
Neon.3_respin,Subversive,0.02091350175673415,0.051503869910413884
Neon.3_respin,WebTools,1.487843209762411,63.92355596678151
Neon.3_respin,Window Builder,0.33647227270224134,0.17935039463173988
Oxygen,BIRT,10.323021433786272,2.537317762800485
Oxygen,CDT,7.277696484609146,7.619858563664765
Oxygen,CVS,5.883726373690679,11.663128768808894
Oxygen,DataTools,7.279944289693593,98.58257892293408
Oxygen,EclipseLink,7.570730840370982,94.55865965188391
Oxygen,EGit,10.469193756601339,81.78734744044728
Oxygen,EMF,14.376087123835912,82.48888990956794
Oxygen,GEF,12.06846716647096,69.1542442231226
Oxygen,GMF Runtime,3.9772296015180264,97.91204388231401
Oxygen,JDT,19.856876993973767,47.871458980982936
Oxygen,m2e,7.612504633634004,86.5802126105938
Oxygen,Mylyn,4.0697688714039835,62.82856635320183
Oxygen,PDE,10.430850136556453,87.66787109683355
Oxygen,PTP,4.874489392541837,38.46429381440502
Oxygen,RAP,2.9526113622376435,83.23109189937823
Oxygen,Scout,2.7655571635311142,70.46632928454993
Oxygen,Subversive,0.02091350175673415,0.051503869910413884
Oxygen,WebTools,1.501535532215466,64.62819829869957
Oxygen,Window Builder,0.33647227270224134,0.17935039463173988
Oxygen.1,BIRT,10.332116589485153,2.583857857270239
Oxygen.1,CDT,7.284836875818257,7.724648537264104
Oxygen.1,CVS,5.883726373690679,11.663128768808894
Oxygen.1,DataTools,7.279944289693593,98.58257892293408
Oxygen.1,EclipseLink,7.58574324413263,94.74625382171314
Oxygen.1,EGit,10.425659334331453,80.56390435395161
Oxygen.1,EMF,14.768227566072525,91.65486230788052
Oxygen.1,GEF,12.06846716647096,69.1542442231226
Oxygen.1,GMF Runtime,3.9772296015180264,97.91204388231401
Oxygen.1,JDT,19.7631444016349,46.54377826241552
Oxygen.1,m2e,7.620583148010872,86.68503081255697
Oxygen.1,Mylyn,4.071417652633832,62.856366619937084
Oxygen.1,PDE,10.429720624963698,87.65837792269916
Oxygen.1,PTP,4.87317169587561,38.418246003414005
Oxygen.1,RAP,2.981997073729299,86.78196350617561
Oxygen.1,Scout,3.010894516305338,77.45706961408173
Oxygen.1,Subversive,0.021248117784841893,0.05306346548557651
Oxygen.1,WebTools,1.5014116491744922,64.62182295695779
Oxygen.1,Window Builder,0.33647227270224134,0.17935039463173988
Oxygen.1a,BIRT,10.333271588123127,2.5897680085093593
Oxygen.1a,CDT,7.279862702237673,7.651649243118586
Oxygen.1a,CVS,6.341685919080623,17.295582020396886
Oxygen.1a,DataTools,7.279944289693593,98.58257892293408
Oxygen.1a,EclipseLink,7.592348137375545,94.82878820357415
Oxygen.1a,EGit,10.436118784530386,80.85784513384986
Oxygen.1a,EMF,14.654372363470529,88.99358708081661
Oxygen.1a,GEF,12.06846716647096,69.1542442231226
Oxygen.1a,GMF Runtime,3.9772296015180264,97.91204388231401
Oxygen.1a,JDT,19.745440496843703,46.29301028034959
Oxygen.1a,m2e,7.62074913750616,86.68718451553121
Oxygen.1a,Mylyn,4.071417652633832,62.856366619937084
Oxygen.1a,PDE,10.445433975400325,87.79044347464777
Oxygen.1a,PTP,4.87317169587561,38.418246003414005
Oxygen.1a,RAP,2.981997073729299,86.78196350617561
Oxygen.1a,Scout,3.0093006488824803,77.41165332036655
Oxygen.1a,Subversive,0.021248117784841893,0.05306346548557651
Oxygen.1a,WebTools,1.5015957773276867,64.63129866801292
Oxygen.1a,Window Builder,0.33647227270224134,0.17935039463173988
Oxygen.1a_respin,BIRT,10.333271588123127,2.5897680085093593
Oxygen.1a_respin,CDT,7.276554370105639,7.603097276339612
Oxygen.1a_respin,CVS,6.341685919080623,17.295582020396886
Oxygen.1a_respin,DataTools,7.279944289693593,98.58257892293408
Oxygen.1a_respin,EclipseLink,7.592348137375545,94.82878820357415
Oxygen.1a_respin,EGit,10.436118784530386,80.85784513384986
Oxygen.1a_respin,EMF,14.654372363470529,88.99358708081661
Oxygen.1a_respin,GEF,12.06846716647096,69.1542442231226
Oxygen.1a_respin,GMF Runtime,3.9772296015180264,97.91204388231401
Oxygen.1a_respin,JDT,19.744136211898134,46.27453566089718
Oxygen.1a_respin,m2e,7.623875816188247,86.72775296936864
Oxygen.1a_respin,Mylyn,4.063103101884265,62.71617414052425
Oxygen.1a_respin,PDE,10.444766683100838,87.78483510193324
Oxygen.1a_respin,PTP,4.87317169587561,38.418246003414005
Oxygen.1a_respin,RAP,2.981997073729299,86.78196350617561
Oxygen.1a_respin,Scout,3.002912411908529,77.22962434946824
Oxygen.1a_respin,Subversive,0.021248117784841893,0.05306346548557651
Oxygen.1a_respin,WebTools,1.5015957773276867,64.63129866801292
Oxygen.1a_respin,Window Builder,0.33647227270224134,0.17935039463173988
Oxygen.2,BIRT,10.33451371788446,2.5961240114575292
Oxygen.2,CDT,7.266414185486404,7.454283346202809
Oxygen.2,CVS,6.364632701421801,17.57780493749101
Oxygen.2,DataTools,7.279944289693593,98.58257892293408
Oxygen.2,EclipseLink,7.607090657712819,95.01300992501002
Oxygen.2,EGit,10.456739055498105,81.43733434357745
Oxygen.2,EMF,14.663981303794342,89.21818845394395
Oxygen.2,GEF,12.06846716647096,69.1542442231226
Oxygen.2,GMF Runtime,3.9772296015180264,97.91204388231401
Oxygen.2,JDT,19.79205217214484,46.95324404763635
Oxygen.2,m2e,7.6251077984477025,86.74373785956782
Oxygen.2,Mylyn,4.060796836982968,62.677287975241946
Oxygen.2,PDE,10.56344410876133,88.78227990448532
Oxygen.2,PTP,4.87317169587561,38.418246003414005
Oxygen.2,RAP,2.9815101460952906,86.72312479094981
Oxygen.2,Scout,3.029814893316377,77.99619437892233
Oxygen.2,Subversive,0.02158273381294964,0.05462306106073916
Oxygen.2,WebTools,1.5336646115149841,66.28164382904068
Oxygen.2,Window Builder,0.33718817115479927,0.1819097239334706
Oxygen.2_respin,BIRT,10.334488281633053,2.5959938536479608
Oxygen.2_respin,CDT,7.264775929302358,7.430240850876207
Oxygen.2_respin,CVS,6.38478866559962,17.82570352834925
Oxygen.2_respin,DataTools,7.279944289693593,98.58257892293408
Oxygen.2_respin,EclipseLink,7.613727943112984,95.09594907748237
Oxygen.2_respin,EGit,10.456739055498105,81.43733434357745
