Kind,Name,File,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Public Class,"org.eclipse.team.internal.ui.registry.SynchronizeWizardDescription",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\registry\SynchronizeWizardDescription.java,1,1,2,1,5,0,5,0,1,8,0,,0,5,,,8,6,8,21,0,1,0,7,,80,13,53,23,28,21,,,30,42,23,22,,,,,3,3,5,3,1,1,75,"0,40",11,11,14,10
Public Constructor,"org.eclipse.team.internal.ui.registry.SynchronizeWizardDescription.SynchronizeWizardDescription(IConfigurationElement,String)",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\registry\SynchronizeWizardDescription.java,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,4,1,2,0,3,1,2,3,1,2,1,1,1,1,,,,,,0,,"0,00",1,1,1,1
Public Method,"org.eclipse.team.internal.ui.registry.SynchronizeWizardDescription.createWizard()",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\registry\SynchronizeWizardDescription.java,,,,,,,,,,,,,,,,,,,,,,,,,3,4,0,4,2,2,0,2,1,2,3,2,2,1,1,1,1,,,,,,0,,"0,00",1,1,1,1
Public Method,"org.eclipse.team.internal.ui.registry.SynchronizeWizardDescription.getDescription()",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\registry\SynchronizeWizardDescription.java,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,1,1,1,2,1,1,1,1,1,1,,,,,,0,,"0,00",1,1,1,1
Public Method,"org.eclipse.team.internal.ui.registry.SynchronizeWizardDescription.getId()",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\registry\SynchronizeWizardDescription.java,,,,,,,,,,,,,,,,,,,,,,,,,5,3,0,3,1,1,0,1,1,1,2,1,1,1,1,1,1,,,,,,0,,"0,00",1,1,1,1
Public Method,"org.eclipse.team.internal.ui.registry.SynchronizeWizardDescription.getImageDescriptor()",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\registry\SynchronizeWizardDescription.java,,,,,,,,,,,,,,,,,,,,,,,,,4,9,0,9,2,7,0,5,3,5,8,2,7,3,3,3,3,,,,,,1,,"0,00",3,3,3,3
Public Method,"org.eclipse.team.internal.ui.registry.SynchronizeWizardDescription.getName()",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\registry\SynchronizeWizardDescription.java,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,1,1,1,2,1,1,1,1,1,1,,,,,,0,,"0,00",1,1,1,1
Private Method,"org.eclipse.team.internal.ui.registry.SynchronizeWizardDescription.loadFromExtension()",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\registry\SynchronizeWizardDescription.java,,,,,,,,,,,,,,,,,,,,,,,,,11,14,2,11,2,8,2,6,2,6,8,2,7,2,2,5,1,,,,,,1,,"0,18",2,2,5,1
Public Method,"org.eclipse.team.internal.ui.registry.SynchronizeWizardDescription.toString()",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\registry\SynchronizeWizardDescription.java,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,1,1,2,1,1,2,1,1,1,1,1,1,,,,,,0,,"0,33",1,1,1,1
Public Class,"org.eclipse.team.internal.ui.registry.SynchronizeWizardRegistry",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\registry\SynchronizeWizardRegistry.java,2,2,2,1,9,0,9,0,1,8,0,,0,2,,,2,1,2,30,0,0,1,1,,39,4,22,8,13,15,,,11,16,8,10,,,,,3,3,3,1,2,2,0,"0,68",4,4,4,2
Public Method,"org.eclipse.team.internal.ui.registry.SynchronizeWizardRegistry.getSynchronizeWizards()",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\registry\SynchronizeWizardRegistry.java,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,4,1,1,2,1,1,1,1,1,1,,,,,,0,,"0,00",1,1,1,1
Protected Method,"org.eclipse.team.internal.ui.registry.SynchronizeWizardRegistry.readElement(IConfigurationElement)",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\registry\SynchronizeWizardRegistry.java,,,,,,,,,,,,,,,,,,,,,,,,,4,14,0,14,3,9,0,8,3,7,10,3,8,3,3,3,1,,,,,,2,,"0,00",3,3,3,1
Public Class,"org.eclipse.team.internal.ui.registry.TeamContentProviderDescriptor",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\registry\TeamContentProviderDescriptor.java,2,2,2,1,7,0,6,1,2,14,0,,0,8,,,19,6,19,32,0,5,2,12,,211,27,136,43,81,62,,,60,95,42,60,,,,,9,9,9,3,1,3,89,"0,46",37,37,37,21
Public Constructor,"org.eclipse.team.internal.ui.registry.TeamContentProviderDescriptor.TeamContentProviderDescriptor(IExtension)",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\registry\TeamContentProviderDescriptor.java,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,2,1,1,2,1,1,1,1,1,1,,,,,,0,,"0,00",1,1,1,1
Public Method,"org.eclipse.team.internal.ui.registry.TeamContentProviderDescriptor.createPreferencePage()",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\registry\TeamContentProviderDescriptor.java,,,,,,,,,,,,,,,,,,,,,,,,,2,6,0,6,2,4,0,3,2,3,5,2,4,2,2,2,1,,,,,,1,,"0,00",2,2,2,1
Private Method,"org.eclipse.team.internal.ui.registry.TeamContentProviderDescriptor.ensurePreferencesStored()",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\registry\TeamContentProviderDescriptor.java,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0,5,1,2,0,2,2,1,3,1,2,2,2,2,1,,,,,,1,,"0,00",2,2,2,1
Protected Method,"org.eclipse.team.internal.ui.registry.TeamContentProviderDescriptor.fail(String)",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\registry\TeamContentProviderDescriptor.java,,,,,,,,,,,,,,,,,,,,,,,,,5,3,0,3,1,1,0,0,1,1,2,1,1,1,1,1,1,,,,,,0,,"0,00",1,1,1,1
Private Method,"org.eclipse.team.internal.ui.registry.TeamContentProviderDescriptor.flushPreferences()",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\registry\TeamContentProviderDescriptor.java,,,,,,,,,,,,,,,,,,,,,,,,,5,7,0,7,1,4,1,5,2,2,4,1,3,2,2,2,1,,,,,,1,,"0,14",2,2,2,1
Public Method,"org.eclipse.team.internal.ui.registry.TeamContentProviderDescriptor.getContentExtensionId()",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\registry\TeamContentProviderDescriptor.java,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,1,1,1,2,1,1,1,1,1,1,,,,,,0,,"0,00",1,1,1,1
Public Method,"org.eclipse.team.internal.ui.registry.TeamContentProviderDescriptor.getImageDescriptor()",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\registry\TeamContentProviderDescriptor.java,,,,,,,,,,,,,,,,,,,,,,,,,3,9,0,9,2,7,0,5,3,5,8,2,7,3,3,3,3,,,,,,1,,"0,00",3,3,3,3
Public Method,"org.eclipse.team.internal.ui.registry.TeamContentProviderDescriptor.getModelProviderId()",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\registry\TeamContentProviderDescriptor.java,,,,,,,,,,,,,,,,,,,,,,,,,4,3,0,3,1,1,0,1,1,1,2,1,1,1,1,1,1,,,,,,0,,"0,00",1,1,1,1
Public Method,"org.eclipse.team.internal.ui.registry.TeamContentProviderDescriptor.getName()",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\registry\TeamContentProviderDescriptor.java,,,,,,,,,,,,,,,,,,,,,,,,,1,6,1,5,1,3,0,1,2,2,4,1,3,2,2,2,1,,,,,,1,,"0,00",2,2,2,1
Public Method,"org.eclipse.team.internal.ui.registry.TeamContentProviderDescriptor.getParentPreferences()",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\registry\TeamContentProviderDescriptor.java,,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,3,1,1,0,4,1,1,2,1,1,1,1,1,1,,,,,,0,,"0,00",1,1,1,1
Private Method,"org.eclipse.team.internal.ui.registry.TeamContentProviderDescriptor.getPreferenceName()",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\registry\TeamContentProviderDescriptor.java,,,,,,,,,,,,,,,,,,,,,,,,,2,9,0,3,1,1,6,2,1,1,2,1,1,1,1,1,1,,,,,,0,,"2,00",1,1,1,1
Public Method,"org.eclipse.team.internal.ui.registry.TeamContentProviderDescriptor.getPreferences()",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\registry\TeamContentProviderDescriptor.java,,,,,,,,,,,,,,,,,,,,,,,,,2,6,0,6,1,3,0,4,2,2,4,1,3,2,2,2,1,,,,,,1,,"0,00",2,2,2,1
Private Method,"org.eclipse.team.internal.ui.registry.TeamContentProviderDescriptor.hasPreferences()",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\registry\TeamContentProviderDescriptor.java,,,,,,,,,,,,,,,,,,,,,,,,,6,8,0,8,1,5,1,7,2,3,5,1,4,2,2,2,1,,,,,,1,,"0,13",2,2,2,1
Private Method,"org.eclipse.team.internal.ui.registry.TeamContentProviderDescriptor.internalGetPreferences()",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\registry\TeamContentProviderDescriptor.java,,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,3,1,1,0,4,1,1,2,1,1,1,1,1,1,,,,,,0,,"0,00",1,1,1,1
Public Method,"org.eclipse.team.internal.ui.registry.TeamContentProviderDescriptor.isEnabled()",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\registry\TeamContentProviderDescriptor.java,,,,,,,,,,,,,,,,,,,,,,,,,3,6,0,6,1,3,0,4,2,2,4,1,3,2,2,2,1,,,,,,1,,"0,00",2,2,2,1
Public Method,"org.eclipse.team.internal.ui.registry.TeamContentProviderDescriptor.isFlatLayoutSupported()",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\registry\TeamContentProviderDescriptor.java,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,1,1,1,2,1,1,1,1,1,1,,,,,,0,,"0,00",1,1,1,1
Protected Method,"org.eclipse.team.internal.ui.registry.TeamContentProviderDescriptor.readExtension(IExtension)",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\registry\TeamContentProviderDescriptor.java,,,,,,,,,,,,,,,,,,,,,,,,,11,40,1,33,7,28,10,15,16,13,19,6,17,9,9,9,1,,,,,,3,,"0,30",9,9,9,1
Public Method,"org.eclipse.team.internal.ui.registry.TeamContentProviderDescriptor.setEnabled(boolean)",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\registry\TeamContentProviderDescriptor.java,,,,,,,,,,,,,,,,,,,,,,,,,3,6,0,6,1,3,0,4,2,2,4,1,3,2,2,2,1,,,,,,1,,"0,00",2,2,2,1
Public Method,"org.eclipse.team.internal.ui.registry.TeamContentProviderDescriptor.storePreferences()",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\registry\TeamContentProviderDescriptor.java,,,,,,,,,,,,,,,,,,,,,,,,,2,6,0,5,2,3,1,3,1,3,4,2,3,1,1,1,1,,,,,,0,,"0,20",1,1,1,1
Public Class,"org.eclipse.team.internal.ui.registry.TeamContentProviderManager",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\registry\TeamContentProviderManager.java,2,2,2,1,8,0,8,0,2,16,0,,1,2,,,9,2,10,23,0,1,1,8,,122,14,85,26,51,24,,,47,70,33,46,,,,,5,5,5,1,1,2,73,"0,28",21,21,22,10
Public Method,"org.eclipse.team.internal.ui.registry.TeamContentProviderManager.addPropertyChangeListener(IPropertyChangeListener)",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\registry\TeamContentProviderManager.java,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,1,1,1,2,1,1,1,1,1,1,,,,,,0,,"0,00",1,1,1,1
Public Method,"org.eclipse.team.internal.ui.registry.TeamContentProviderManager.enablementChanged(ITeamContentProviderDescriptor[],ITeamContentProviderDescriptor[])",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\registry\TeamContentProviderManager.java,,,,,,,,,,,,,,,,,,,,,,,,,4,3,0,3,1,1,0,1,1,1,2,1,1,1,1,1,1,,,,,,0,,"0,00",1,1,1,1
Private Method,"org.eclipse.team.internal.ui.registry.TeamContentProviderManager.firePropertyChange(PropertyChangeEvent)",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\registry\TeamContentProviderManager.java,,,,,,,,,,,,,,,,,,,,,,,,,4,14,0,13,3,8,1,2,2,6,10,6,5,2,2,2,1,,,,,,0,,"0,08",2,2,2,1
Anonymous Class,"org.eclipse.team.internal.ui.registry.TeamContentProviderManager.firePropertyChange.(Anon_1)",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\registry\TeamContentProviderManager.java,1,1,1,1,3,0,3,1,1,3,0,,0,0,,,2,0,2,15,0,0,0,2,,7,0,6,0,4,1,,,1,3,2,1,,,,,1,1,1,1,2,0,0,"0,17",2,2,2,2
Public Method,"org.eclipse.team.internal.ui.registry.TeamContentProviderManager.firePropertyChange.(Anon_1).handleException(Throwable)",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\registry\TeamContentProviderManager.java,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,2,0,1,1,0,1,0,1,1,0,1,1,1,1,,,,,,0,,"0,50",1,1,1,1
Public Method,"org.eclipse.team.internal.ui.registry.TeamContentProviderManager.firePropertyChange.(Anon_1).run()",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\registry\TeamContentProviderManager.java,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,0,2,0,1,1,1,2,1,1,1,1,1,1,,,,,,0,,"0,00",1,1,1,1
Public Method,"org.eclipse.team.internal.ui.registry.TeamContentProviderManager.getContentProviderIds(ISynchronizationScope)",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\registry\TeamContentProviderManager.java,,,,,,,,,,,,,,,,,,,,,,,,,2,10,0,10,4,7,0,10,3,7,10,5,7,3,3,4,1,,,,,,2,,"0,00",3,3,4,1
Public Method,"org.eclipse.team.internal.ui.registry.TeamContentProviderManager.getDescriptor(String)",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\registry\TeamContentProviderManager.java,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,4,1,2,0,3,1,2,3,1,2,1,1,1,1,,,,,,0,,"0,00",1,1,1,1
Public Method,"org.eclipse.team.internal.ui.registry.TeamContentProviderManager.getDescriptors()",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\registry\TeamContentProviderManager.java,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,4,1,2,0,5,1,2,3,1,2,1,1,1,1,,,,,,0,,"0,00",1,1,1,1
Public Static Method,"org.eclipse.team.internal.ui.registry.TeamContentProviderManager.getInstance()",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\registry\TeamContentProviderManager.java,,,,,,,,,,,,,,,,,,,,,,,,,2,5,0,5,1,3,0,2,2,2,4,1,3,2,2,2,1,,,,,,1,,"0,00",2,2,2,1
Protected Method,"org.eclipse.team.internal.ui.registry.TeamContentProviderManager.lazyInitialize()",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\registry\TeamContentProviderManager.java,,,,,,,,,,,,,,,,,,,,,,,,,8,17,0,17,4,13,0,9,6,10,15,5,12,5,5,5,1,,,,,,2,,"0,00",5,5,5,1
Public Method,"org.eclipse.team.internal.ui.registry.TeamContentProviderManager.removePropertyChangeListener(IPropertyChangeListener)",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\registry\TeamContentProviderManager.java,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,1,1,1,2,1,1,1,1,1,1,,,,,,0,,"0,00",1,1,1,1
Public Method,"org.eclipse.team.internal.ui.registry.TeamContentProviderManager.setEnabledDescriptors(ITeamContentProviderDescriptor[])",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\registry\TeamContentProviderManager.java,,,,,,,,,,,,,,,,,,,,,,,,,3,17,0,17,4,11,0,11,6,11,14,6,11,4,4,4,1,,,,,,2,,"0,00",4,4,4,1
Public Class,"org.eclipse.team.internal.ui.registry.TeamDecoratorDescription",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\registry\TeamDecoratorDescription.java,3,3,3,1,8,0,8,1,1,9,0,,0,6,,,6,3,6,19,0,0,2,4,,79,8,57,22,34,23,,,30,45,23,26,,,,,11,11,11,1,1,4,67,"0,40",16,16,16,6
Public Constructor,"org.eclipse.team.internal.ui.registry.TeamDecoratorDescription.TeamDecoratorDescription(IExtension)",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\registry\TeamDecoratorDescription.java,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,2,1,1,2,1,1,1,1,1,1,,,,,,0,,"0,00",1,1,1,1
Protected Method,"org.eclipse.team.internal.ui.registry.TeamDecoratorDescription.fail(String)",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\registry\TeamDecoratorDescription.java,,,,,,,,,,,,,,,,,,,,,,,,,5,3,0,3,1,1,0,0,1,1,2,1,1,1,1,1,1,,,,,,0,,"0,00",1,1,1,1
Public Method,"org.eclipse.team.internal.ui.registry.TeamDecoratorDescription.getDecoratedDirectionFlags()",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\registry\TeamDecoratorDescription.java,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,1,1,1,2,1,1,1,1,1,1,,,,,,0,,"0,00",1,1,1,1
Public Method,"org.eclipse.team.internal.ui.registry.TeamDecoratorDescription.getDecoratorId()",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\registry\TeamDecoratorDescription.java,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,1,1,1,2,1,1,1,1,1,1,,,,,,0,,"0,00",1,1,1,1
Public Method,"org.eclipse.team.internal.ui.registry.TeamDecoratorDescription.getRepositoryId()",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\registry\TeamDecoratorDescription.java,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,1,1,1,2,1,1,1,1,1,1,,,,,,0,,"0,00",1,1,1,1
Protected Method,"org.eclipse.team.internal.ui.registry.TeamDecoratorDescription.readExtension(IExtension)",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\registry\TeamDecoratorDescription.java,,,,,,,,,,,,,,,,,,,,,,,,,14,35,0,31,7,23,7,11,44,16,25,8,21,11,11,11,1,,,,,,4,,"0,23",11,11,11,1
Public Class,"org.eclipse.team.internal.ui.registry.TeamDecoratorManager",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\registry\TeamDecoratorManager.java,2,2,2,1,8,0,8,0,1,9,0,,1,2,,,3,1,4,17,0,0,1,3,,52,7,35,11,21,11,,,19,29,12,19,,,,,5,5,5,1,1,2,50,"0,31",9,9,9,4
Public Method,"org.eclipse.team.internal.ui.registry.TeamDecoratorManager.getDecoratorDescription(String)",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\registry\TeamDecoratorManager.java,,,,,,,,,,,,,,,,,,,,,,,,,4,4,0,4,1,2,0,3,1,2,3,1,2,1,1,1,1,,,,,,0,,"0,00",1,1,1,1
Public Method,"org.eclipse.team.internal.ui.registry.TeamDecoratorManager.getDescriptors()",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\registry\TeamDecoratorManager.java,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,1,2,0,5,1,2,3,1,2,1,1,1,1,,,,,,0,,"0,00",1,1,1,1
Public Static Method,"org.eclipse.team.internal.ui.registry.TeamDecoratorManager.getInstance()",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\registry\TeamDecoratorManager.java,,,,,,,,,,,,,,,,,,,,,,,,,3,5,0,5,1,3,0,2,2,2,4,1,3,2,2,2,1,,,,,,1,,"0,00",2,2,2,1
Protected Method,"org.eclipse.team.internal.ui.registry.TeamDecoratorManager.lazyInitialize()",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\registry\TeamDecoratorManager.java,,,,,,,,,,,,,,,,,,,,,,,,,8,17,0,17,4,13,0,9,6,10,15,5,12,5,5,5,1,,,,,,2,,"0,00",5,5,5,1
Package,"org.eclipse.team.internal.ui.synchronize",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\synchronize\AbstractSynchronizeModelProvider.java,2,2,2,1,10,0,8,2,,,,219,34,94,74,,1253,238,1287,,16,175,295,801,,16939,1667,10525,3492,5916,4893,,,5421,7972,3719,5118,,,,,17,17,21,15,,6,,"0,46",2477,2454,2681,1544
Public Abstract Class,"org.eclipse.team.internal.ui.synchronize.AbstractSynchronizeModelProvider",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\synchronize\AbstractSynchronizeModelProvider.java,3,3,3,1,14,0,10,4,4,55,2,,0,4,,,67,7,67,80,0,9,36,22,,1076,89,606,165,378,395,,,296,465,190,339,,,,,16,16,19,12,1,6,93,"0,65",157,157,176,78
Protected Constructor,"org.eclipse.team.internal.ui.synchronize.AbstractSynchronizeModelProvider.AbstractSynchronizeModelProvider(AbstractSynchronizeModelProvider,ISynchronizeModelElement,ISynchronizePageConfiguration,SyncInfoSet)",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\synchronize\AbstractSynchronizeModelProvider.java,,,,,,,,,,,,,,,,,,,,,,,,,8,24,0,14,1,11,10,10,2,9,11,1,10,2,2,2,1,,,,,,1,,"0,71",2,2,2,1
Protected Constructor,"org.eclipse.team.internal.ui.synchronize.AbstractSynchronizeModelProvider.AbstractSynchronizeModelProvider(ISynchronizePageConfiguration,SyncInfoSet)",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\synchronize\AbstractSynchronizeModelProvider.java,,,,,,,,,,,,,,,,,,,,,,,,,5,15,0,11,2,7,4,6,2,4,7,3,5,2,2,2,1,,,,,,1,,"0,36",2,2,2,1
Anonymous Class,"org.eclipse.team.internal.ui.synchronize.AbstractSynchronizeModelProvider.AbstractSynchronizeModelProvider.(Anon_1)",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\synchronize\AbstractSynchronizeModelProvider.java,1,1,1,1,3,0,3,0,1,0,0,,0,0,,,1,0,1,76,0,0,0,1,,7,0,4,0,3,3,,,1,2,1,1,,,,,1,1,1,1,6,0,0,"0,75",1,1,1,1
Public Method,"org.eclipse.team.internal.ui.synchronize.AbstractSynchronizeModelProvider.AbstractSynchronizeModelProvider.(Anon_1).hasChildren()",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\synchronize\AbstractSynchronizeModelProvider.java,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,0,2,0,1,1,1,2,1,1,1,1,1,1,,,,,,0,,"0,00",1,1,1,1
Public Method,"org.eclipse.team.internal.ui.synchronize.AbstractSynchronizeModelProvider.addPropertyChangeListener(IPropertyChangeListener)",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\synchronize\AbstractSynchronizeModelProvider.java,,,,,,,,,,,,,,,,,,,,,,,,,3,9,1,8,1,4,0,2,2,2,5,1,4,2,2,2,1,,,,,,1,,"0,00",2,2,2,1
Protected Method,"org.eclipse.team.internal.ui.synchronize.AbstractSynchronizeModelProvider.addToViewer(ISynchronizeModelElement)",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\synchronize\AbstractSynchronizeModelProvider.java,,,,,,,,,,,,,,,,,,,,,,,,,7,20,0,15,2,10,6,11,8,7,11,2,10,4,4,4,1,,,,,,1,,"0,40",4,4,4,1
Protected Abstract Method,"org.eclipse.team.internal.ui.synchronize.AbstractSynchronizeModelProvider.buildModelObjects(ISynchronizeModelElement)",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\synchronize\AbstractSynchronizeModelProvider.java,,,,,,,,,,,,,,,,,,,,,,,,,2,6,0,1,1,0,5,1,0,1,1,1,0,0,0,0,0,,,,,,0,,"5,00",0,0,0,0
Private Method,"org.eclipse.team.internal.ui.synchronize.AbstractSynchronizeModelProvider.cacheResources(IResource[],String)",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\synchronize\AbstractSynchronizeModelProvider.java,,,,,,,,,,,,,,,,,,,,,,,,,7,19,0,17,5,12,2,10,4,10,14,6,11,4,4,5,1,,,,,,3,,"0,12",4,4,5,1
Public Method,"org.eclipse.team.internal.ui.synchronize.AbstractSynchronizeModelProvider.calculateProblemMarker(ISynchronizeModelElement)",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\synchronize\AbstractSynchronizeModelProvider.java,,,,,,,,,,,,,,,,,,,,,,,,,15,70,1,52,9,38,17,13,17,23,39,11,32,16,16,19,12,,,,,,6,,"0,33",16,16,19,12
Protected Method,"org.eclipse.team.internal.ui.synchronize.AbstractSynchronizeModelProvider.checkResources(IResource[])",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\synchronize\AbstractSynchronizeModelProvider.java,,,,,,,,,,,,,,,,,,,,,,,,,4,23,2,20,6,15,1,8,15,13,20,8,15,7,7,7,4,,,,,,3,,"0,05",7,7,7,4
Protected Final Method,"org.eclipse.team.internal.ui.synchronize.AbstractSynchronizeModelProvider.clearModelObjects(ISynchronizeModelElement)",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\synchronize\AbstractSynchronizeModelProvider.java,,,,,,,,,,,,,,,,,,,,,,,,,4,25,0,14,5,10,11,6,4,9,13,6,10,4,4,4,1,,,,,,2,,"0,79",4,4,4,1
Private Method,"org.eclipse.team.internal.ui.synchronize.AbstractSynchronizeModelProvider.clearResourceCache(String)",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\synchronize\AbstractSynchronizeModelProvider.java,,,,,,,,,,,,,,,,,,,,,,,,,4,3,0,3,1,1,0,2,1,1,2,1,1,1,1,1,1,,,,,,0,,"0,00",1,1,1,1
Protected Method,"org.eclipse.team.internal.ui.synchronize.AbstractSynchronizeModelProvider.createActionGroup()",bundles\org.eclipse.team.ui\src\org\eclipse\team\internal\ui\synchronize\AbstractSynchronizeModelProvider.java,,,,,,,,,,,,,,,,,,,,,,,,,1,8,0,3,1,1,5,1,1,1,2,1,1,1,1,1,1,,,,,,0,,"1,67",1,1,1,1
